ID,Arrondissement,Nom_parc_lieu,Proximité_jeux_repère,Intersection,Etat,Date_installation,Remarque,Precision_localisation,X,Y,Longitude,Latitude,Type
775,Saint-Laurent,parc nature du Bois-de-Liesse,,,,,Grands Parcs,,283843.55,5040006.84,-73.76815434,45.4996689,fontaine
776,Saint-Laurent,parc nature du Bois-de-Liesse,,,,,Grands Parcs,,283822.24,5040012.46,-73.76842726,45.49971883,fontaine
778,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,,,Grands Parcs,,270516.62,5036117.03,-73.93840734,45.46414002,fontaine
779,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,,,Grands Parcs,,270560.49,5036094.26,-73.93784478,45.46393728,fontaine
780,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,,,Grands Parcs,,270578.49,5035960.7,-73.93760531,45.46273636,fontaine
781,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,,,Grands Parcs,,270709.71,5036933.13,-73.93599484,45.47149292,fontaine
782,Pierrefonds-Roxboro,parc nature du cap-Saint-Jacques,,,,,Grands Parcs,,270766.4,5036887.29,-73.93526665,45.4710832,fontaine
783,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature du Ruissesau-De-Montigny,,,,,Grands Parcs,,296645.82,5053358.79,-73.60456228,45.62008117,fontaine
784,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,,,Grands Parcs /localisation approx.,localisation approx.,297995.91,5043541.48,-73.5871132,45.53175656,fontaine
785,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,,,Grands Parcs /localisation approx.,localisation approx.,297900.14,5043482.44,-73.58833852,45.53122436,fontaine
786,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,,,Grands Parcs /localisation approx.,localisation approx.,297958.47,5043593.33,-73.58759327,45.53222276,fontaine
787,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,,,Grands Parcs /localisation approx.,localisation approx.,298031.92,5043669.66,-73.58665393,45.53291033,fontaine
788,Plateau-Mont-Royal,Sir-Wilfrid-Laurier,,,,,Grands Parcs /localisation approx.,localisation approx.,297827.42,5043709.26,-73.58927277,45.53326465,fontaine
789,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292754.34,5049100.58,-73.65435806,45.5817082,fontaine
790,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292531.11,5048822.74,-73.65721163,45.57920421,fontaine
791,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292515.82,5048777.67,-73.65740642,45.57879839,fontaine
792,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292339.25,5048740.64,-73.65966799,45.57846205,fontaine
793,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292283.96,5048512,-73.6603706,45.57640369,fontaine
794,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292157.6,5048430.24,-73.66198756,45.5756657,fontaine
795,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292036.85,5048398.59,-73.6635339,45.5753787,fontaine
796,Ahuntsic-Cartierville,parc nature de l'Île-de-la-Visitation,,,,,Grands Parcs,,292775.13,5049257.58,-73.65409551,45.58312128,fontaine
797,Anjou,Du Mail (Chénier),piscine,5555 ave de l'Aréna,,,accès restreint,orthophotographies,301416.09,5051451.17,-73.54337918,45.60295553,fontaine
798,Lachine,René-Lévesque,,,,,Grands Parcs,,291463.33,5032183.72,-73.67044153,45.4294602,fontaine
799,Lachine,René-Lévesque,,,,,Grands Parcs,,291458.52,5032175.35,-73.67050277,45.42938479,fontaine
800,LaSalle,des Rapides,chalet,boul LaSalle/40e ave,,,Grands Parcs,,295775.91,5030668.8,-73.6152995,45.41589708,fontaine
801,LaSalle,des Rapides,chalet,boul LaSalle/boul Bishop-Power,,,Grands Parcs,,297324.07,5031863.29,-73.59553704,45.42666401,fontaine
802,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,296284.95,5033570.57,-73.60884576,45.44201513,fontaine
803,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,296954.34,5033280.75,-73.60028451,45.43941501,fontaine
804,Le Sud-Ouest,Angrignon,sentier,,,,Grands Parcs,,297249.46,5033955.79,-73.5965226,45.44549262,fontaine
805,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,296905.5,5033962.89,-73.60091973,45.44555271,fontaine
806,Le Sud-Ouest,Angrignon,sentier,,,,Grands Parcs,,297040.89,5034005.64,-73.59918964,45.44593891,fontaine
807,Le Sud-Ouest,Angrignon,,,,,Grands Parcs,,296970.77,5033902.65,-73.60008439,45.44501137,fontaine
808,Le Sud-Ouest,Angrignon,,,,,Grands Parcs,,296994.83,5033863.79,-73.59977621,45.44466196,fontaine
809,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,296429.37,5033315.5,-73.60699534,45.43972162,fontaine
810,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,297091.99,5033529.55,-73.59852894,45.44165537,fontaine
811,Le Sud-Ouest,Angrignon,,,,,Grands Parcs,,296876.18,5033180.01,-73.60128194,45.43850762,fontaine
812,Le Sud-Ouest,Angrignon,sentier,chemin du parc Angrignon,,,Grands Parcs,,296518.18,5033839.09,-73.60586896,45.44443421,fontaine
813,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298123.35,5041765.4,-73.58545738,45.51577594,fontaine
814,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298177.52,5041685.03,-73.58476295,45.51505326,fontaine
815,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298209.49,5041664.65,-73.58435348,45.51487017,fontaine
816,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298291.64,5041660.97,-73.58330198,45.51483783,fontaine
817,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298045.81,5041902.52,-73.58645174,45.51700905,fontaine
818,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298012.61,5041969.86,-73.58687762,45.51761468,fontaine
819,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,297969.43,5042000.67,-73.58743075,45.5178915,fontaine
820,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,297851.71,5041889.59,-73.58893598,45.5168908,fontaine
821,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298486.85,5041559.2,-73.58080213,45.51392386,fontaine
822,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299512.98,5043258.32,-73.56768702,45.52922174,fontaine
823,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299344.31,5043250.82,-73.56984633,45.52915296,fontaine
824,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299265.82,5043164.23,-73.57085021,45.52837317,fontaine
825,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299306.41,5043102.94,-73.57032988,45.52782198,fontaine
826,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299257.25,5043098.84,-73.57095919,45.52778469,fontaine
827,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299541.25,5043136.32,-73.56732378,45.52812415,fontaine
828,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299513.48,5043067.21,-73.56767855,45.52750207,fontaine
829,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299632.73,5043030.91,-73.56615152,45.52717632,fontaine
830,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299509.57,5042934.05,-73.56772717,45.52630381,fontaine
831,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299117.23,5042996.46,-73.57275056,45.52686231,fontaine
832,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299179.09,5042790.75,-73.57195627,45.52501176,fontaine
833,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299260.1,5042802.72,-73.57091935,45.52512011,fontaine
834,Plateau-Mont-Royal,La Fontaine,,,,,Grands Parcs,,299570.13,5042528.53,-73.56694756,45.52265524,fontaine
835,Plateau-Mont-Royal,Jeanne-Mance,,,,,Grands Parcs,,298215.47,5041716.22,-73.58427764,45.51533427,fontaine
836,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,,,Grands Parcs,,302969.03,5060942.37,-73.52350736,45.68836511,fontaine
837,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,,,Grands Parcs,,303607.22,5061787,-73.51531587,45.69596659,fontaine
838,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,,,Grands Parcs,,303573.41,5061624.86,-73.5157496,45.69450758,fontaine
839,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,,,Grands Parcs,,305151.96,5060290.26,-73.49548175,45.68249966,fontaine
840,Rivière-des-Prairies–Pointe-aux-Trembles,parc nature de la Pointe-aux-Prairies,,,,,Grands Parcs,,304219.18,5060032.98,-73.50745591,45.68018446,fontaine
841,Ville-Marie,du Mont-Royal,chalet,,,,Grands Parcs,,297968.62,5040392.46,-73.58741871,45.50342017,fontaine
842,Ville-Marie,du Mont-Royal,chalet,,,,Grands Parcs,,298013.69,5040425.75,-73.58684242,45.50372016,fontaine
843,Ville-Marie,du Mont-Royal,sentier,,,,Grands Parcs,,297993.79,5040245.38,-73.58709458,45.50209692,fontaine
844,Ville-Marie,du Mont-Royal,chemin,,,,Grands Parcs,,297633.33,5040316.15,-73.59170817,45.50273013,fontaine
845,Ville-Marie,du Mont-Royal,chalet,,,,Grands Parcs,,297988.78,5040500.19,-73.58716222,45.50438976,fontaine
846,Ville-Marie,du Mont-Royal,chalet,,,,Grands Parcs,,297922.91,5040477.85,-73.58800484,45.50418809,fontaine
847,Ville-Marie,du Mont-Royal,chalet,près du lac des castors,,,Grands Parcs,,297051.25,5039859.87,-73.59914953,45.49861811,fontaine
848,Ville-Marie,du Mont-Royal,chemin,,,,Grands Parcs,,297823.63,5040457.05,-73.58927501,45.50399994,fontaine
849,Ville-Marie,du Mont-Royal,sentier,près du lac des castors,,,Grands Parcs,,297034.91,5039898.87,-73.59935923,45.49896887,fontaine
850,Ville-Marie,du Mont-Royal,stationnement,,,,Grands Parcs,,297497.16,5040174.42,-73.59344856,45.50145337,fontaine
851,Ville-Marie,du Mont-Royal,,ave du Parc/rue Prince Arthur Ouest,,,Grands Parcs,,298561.12,5041257.25,-73.57984771,45.51120746,fontaine
852,Ville-Marie,du Mont-Royal,,près de rue Hill Parck Circle,,,Grands Parcs,,297163.55,5039699.85,-73.5977101,45.49717942,fontaine
853,Ville-Marie,du Mont-Royal,sentier,près du lac des castors,,,Grands Parcs,,297217.35,5039731.56,-73.59702221,45.49746535,fontaine
854,Ville-Marie,du Mont-Royal,sentier,près du lac des castors,,,Grands Parcs,,297206.75,5039744.09,-73.59715804,45.49757798,fontaine
855,Ville-Marie,du Mont-Royal,,ave des Pins Ouest/rue Peel,,,Grands Parcs,,298309.17,5040579.06,-73.58306329,45.50510252,fontaine
856,Ville-Marie,du Mont-Royal,,ave du Parc/ave Duluth Ouest,,,Grands Parcs,,298102.57,5041596.63,-73.58572105,45.51425708,fontaine
857,Ville-Marie,du Mont-Royal,,ave du Parc/ave Duluth Ouest,,,Grands Parcs,,298157.36,5041559.74,-73.58501928,45.51392565,fontaine
858,Villeray–Saint-Michel–Parc-Extension,Jarry,,,,,Grands Parcs,orthophotographies,295111.5,5043838.88,-73.6240483,45.53439855,fontaine
859,Villeray–Saint-Michel–Parc-Extension,Jarry,,,,,Grands Parcs,orthophotographies,294657.52,5043883.33,-73.62986181,45.53479206,fontaine
860,Ville-Marie,du Mont-Royal,sentier,,,,Grands Parcs / auge pour chevaux,orthophotographies,297985.9,5040244.65,-73.58719553,45.50209028,fontaine
861,Montréal-Nord,parc nature de l'Île-de-la-Visitation,sentier,ave Touchette/,,,,orthophotographies,292827.9,5049503.87,-73.65342532,45.58533838,fontaine
